FeatureCode,DateCode,Measurement,Units,Value,Rent and charges
E06000023,2014-2015,PRP rents and charges,,104.5,b. Weekly total charges mean
E06000023,2014-2015,PRP rents and charges,,96.4,a. Weekly rent mean
E06000023,2013-2014,PRP rents and charges,,93.6,a. Weekly rent mean
E06000023,2013-2014,PRP rents and charges,,100.4,b. Weekly total charges mean
E06000026,2013-2014,PRP rents and charges,,78.9,b. Weekly total charges mean
E06000026,2013-2014,PRP rents and charges,,71.5,a. Weekly rent mean
E06000026,2016-2017,PRP rents and charges,,74.4,a. Weekly rent mean
E06000026,2016-2017,PRP rents and charges,,83,b. Weekly total charges mean
E06000026,2014-2015,PRP rents and charges,,76.2,a. Weekly rent mean
E06000026,2015-2016,PRP rents and charges,,88.8,b. Weekly total charges mean
E06000026,2014-2015,PRP rents and charges,,82.6,b. Weekly total charges mean
E06000026,2015-2016,PRP rents and charges,,80.5,a. Weekly rent mean
E06000027,2014-2015,PRP rents and charges,,86.7,a. Weekly rent mean
E06000027,2014-2015,PRP rents and charges,,94,b. Weekly total charges mean
E06000027,2013-2014,PRP rents and charges,,85,a. Weekly rent mean
E06000027,2015-2016,PRP rents and charges,,85,a. Weekly rent mean
E06000027,2015-2016,PRP rents and charges,,94.6,b. Weekly total charges mean
E06000027,2013-2014,PRP rents and charges,,92.3,b. Weekly total charges mean
E06000027,2016-2017,PRP rents and charges,,93.4,b. Weekly total charges mean
E06000027,2016-2017,PRP rents and charges,,85.4,a. Weekly rent mean
E06000028,2014-2015,PRP rents and charges,,93.5,a. Weekly rent mean
E06000028,2013-2014,PRP rents and charges,,91.2,a. Weekly rent mean
E06000028,2016-2017,PRP rents and charges,,99.4,a. Weekly rent mean
E06000028,2016-2017,PRP rents and charges,,106.5,b. Weekly total charges mean
E06000028,2015-2016,PRP rents and charges,,122.4,b. Weekly total charges mean
E06000028,2013-2014,PRP rents and charges,,100.9,b. Weekly total charges mean
E06000028,2014-2015,PRP rents and charges,,103.8,b. Weekly total charges mean
E06000028,2015-2016,PRP rents and charges,,111.7,a. Weekly rent mean
E06000029,2015-2016,PRP rents and charges,,102.4,b. Weekly total charges mean
E06000029,2015-2016,PRP rents and charges,,95.5,a. Weekly rent mean
E06000029,2013-2014,PRP rents and charges,,97.8,b. Weekly total charges mean
E06000029,2013-2014,PRP rents and charges,,89.2,a. Weekly rent mean
E06000029,2016-2017,PRP rents and charges,,108,b. Weekly total charges mean
E06000029,2014-2015,PRP rents and charges,,105.5,b. Weekly total charges mean
E06000029,2014-2015,PRP rents and charges,,97.3,a. Weekly rent mean
E06000029,2016-2017,PRP rents and charges,,99.9,a. Weekly rent mean
E06000030,2016-2017,PRP rents and charges,,96.3,a. Weekly rent mean
E06000030,2013-2014,PRP rents and charges,,93.1,a. Weekly rent mean
E06000030,2015-2016,PRP rents and charges,,106.2,b. Weekly total charges mean
E06000030,2016-2017,PRP rents and charges,,106.6,b. Weekly total charges mean
E06000030,2014-2015,PRP rents and charges,,103.2,b. Weekly total charges mean
E06000030,2013-2014,PRP rents and charges,,103.5,b. Weekly total charges mean
E06000030,2015-2016,PRP rents and charges,,98.3,a. Weekly rent mean
E06000030,2014-2015,PRP rents and charges,,95.9,a. Weekly rent mean
E06000031,2015-2016,PRP rents and charges,,87.2,b. Weekly total charges mean
E06000031,2016-2017,PRP rents and charges,,89.1,b. Weekly total charges mean
E06000031,2015-2016,PRP rents and charges,,83.1,a. Weekly rent mean
E06000031,2014-2015,PRP rents and charges,,86.2,b. Weekly total charges mean
E06000031,2016-2017,PRP rents and charges,,83.8,a. Weekly rent mean
E06000031,2014-2015,PRP rents and charges,,83.2,a. Weekly rent mean
E06000031,2013-2014,PRP rents and charges,,84.8,b. Weekly total charges mean
E06000031,2013-2014,PRP rents and charges,,81,a. Weekly rent mean
E07000240,2016-2017,PRP rents and charges,,128.4,b. Weekly total charges mean
E07000240,2015-2016,PRP rents and charges,,119.7,a. Weekly rent mean
E07000240,2014-2015,PRP rents and charges,,118.8,b. Weekly total charges mean
E07000240,2013-2014,PRP rents and charges,,112.4,a. Weekly rent mean
E07000240,2015-2016,PRP rents and charges,,127.3,b. Weekly total charges mean
E07000240,2013-2014,PRP rents and charges,,119.3,b. Weekly total charges mean
E07000240,2014-2015,PRP rents and charges,,112.3,a. Weekly rent mean
E07000240,2016-2017,PRP rents and charges,,121.3,a. Weekly rent mean
E07000241,2016-2017,PRP rents and charges,,105.4,a. Weekly rent mean
E07000241,2014-2015,PRP rents and charges,,103.8,a. Weekly rent mean
E07000241,2016-2017,PRP rents and charges,,118.7,b. Weekly total charges mean
E07000241,2015-2016,PRP rents and charges,,112.3,a. Weekly rent mean
E07000241,2015-2016,PRP rents and charges,,123.7,b. Weekly total charges mean
E07000241,2013-2014,PRP rents and charges,,106.3,b. Weekly total charges mean
E07000241,2014-2015,PRP rents and charges,,114.2,b. Weekly total charges mean
E07000241,2013-2014,PRP rents and charges,,97.8,a. Weekly rent mean
E06000035,2014-2015,PRP rents and charges,,109.8,a. Weekly rent mean
E06000035,2016-2017,PRP rents and charges,,116.7,b. Weekly total charges mean
E06000035,2014-2015,PRP rents and charges,,113.5,b. Weekly total charges mean
E06000035,2016-2017,PRP rents and charges,,113.4,a. Weekly rent mean
E06000035,2015-2016,PRP rents and charges,,118.7,b. Weekly total charges mean
E06000035,2015-2016,PRP rents and charges,,115.8,a. Weekly rent mean
E06000035,2013-2014,PRP rents and charges,,107.9,b. Weekly total charges mean
E06000035,2013-2014,PRP rents and charges,,105.3,a. Weekly rent mean
E06000043,2016-2017,PRP rents and charges,,99,b. Weekly total charges mean
E06000043,2013-2014,PRP rents and charges,,89.9,a. Weekly rent mean
E06000043,2016-2017,PRP rents and charges,,87.6,a. Weekly rent mean
E06000043,2015-2016,PRP rents and charges,,106.3,b. Weekly total charges mean
E06000043,2014-2015,PRP rents and charges,,93.5,a. Weekly rent mean
E06000043,2013-2014,PRP rents and charges,,99.8,b. Weekly total charges mean
E06000043,2015-2016,PRP rents and charges,,96.9,a. Weekly rent mean
E06000043,2014-2015,PRP rents and charges,,103.8,b. Weekly total charges mean
E06000046,2014-2015,PRP rents and charges,,95,b. Weekly total charges mean
E06000046,2015-2016,PRP rents and charges,,89.3,a. Weekly rent mean
E06000046,2013-2014,PRP rents and charges,,90.3,b. Weekly total charges mean
E06000046,2013-2014,PRP rents and charges,,84,a. Weekly rent mean
E06000046,2016-2017,PRP rents and charges,,85.5,a. Weekly rent mean
E06000046,2016-2017,PRP rents and charges,,93.8,b. Weekly total charges mean
E06000046,2015-2016,PRP rents and charges,,97.6,b. Weekly total charges mean
E06000046,2014-2015,PRP rents and charges,,88.2,a. Weekly rent mean
E06000011,2014-2015,PRP rents and charges,,89.8,a. Weekly rent mean
E06000011,2016-2017,PRP rents and charges,,92.4,b. Weekly total charges mean
E06000011,2016-2017,PRP rents and charges,,88,a. Weekly rent mean
E06000011,2014-2015,PRP rents and charges,,92.6,b. Weekly total charges mean
E06000011,2013-2014,PRP rents and charges,,89.5,b. Weekly total charges mean
E06000011,2015-2016,PRP rents and charges,,95,b. Weekly total charges mean
E06000011,2013-2014,PRP rents and charges,,85.9,a. Weekly rent mean
E06000011,2015-2016,PRP rents and charges,,91.3,a. Weekly rent mean
E06000012,2016-2017,PRP rents and charges,,79.4,b. Weekly total charges mean
E06000012,2016-2017,PRP rents and charges,,76.8,a. Weekly rent mean
E06000012,2014-2015,PRP rents and charges,,77.4,a. Weekly rent mean
E06000012,2015-2016,PRP rents and charges,,78.1,a. Weekly rent mean
E06000012,2013-2014,PRP rents and charges,,77.4,b. Weekly total charges mean
E06000012,2015-2016,PRP rents and charges,,81.5,b. Weekly total charges mean
E06000012,2014-2015,PRP rents and charges,,79.8,b. Weekly total charges mean
E06000012,2013-2014,PRP rents and charges,,74.2,a. Weekly rent mean
E06000013,2014-2015,PRP rents and charges,,81.9,b. Weekly total charges mean
E06000013,2013-2014,PRP rents and charges,,78.7,b. Weekly total charges mean
E06000013,2015-2016,PRP rents and charges,,80.5,a. Weekly rent mean
E06000013,2016-2017,PRP rents and charges,,78.2,a. Weekly rent mean
E06000013,2016-2017,PRP rents and charges,,81.5,b. Weekly total charges mean
E06000013,2014-2015,PRP rents and charges,,78.4,a. Weekly rent mean
E06000013,2013-2014,PRP rents and charges,,74.7,a. Weekly rent mean
E06000013,2015-2016,PRP rents and charges,,83.4,b. Weekly total charges mean
E06000019,2014-2015,PRP rents and charges,,91.1,b. Weekly total charges mean
E06000019,2014-2015,PRP rents and charges,,88.1,a. Weekly rent mean
E06000019,2013-2014,PRP rents and charges,,86.2,b. Weekly total charges mean
E06000019,2015-2016,PRP rents and charges,,92.2,b. Weekly total charges mean
E06000019,2013-2014,PRP rents and charges,,83.1,a. Weekly rent mean
E06000019,2016-2017,PRP rents and charges,,91,b. Weekly total charges mean
E06000019,2016-2017,PRP rents and charges,,85.9,a. Weekly rent mean
E06000019,2015-2016,PRP rents and charges,,88.3,a. Weekly rent mean
E06000022,2016-2017,PRP rents and charges,,105.9,b. Weekly total charges mean
E06000022,2014-2015,PRP rents and charges,,98.4,a. Weekly rent mean
E06000022,2013-2014,PRP rents and charges,,95.5,a. Weekly rent mean
E06000022,2015-2016,PRP rents and charges,,100.1,a. Weekly rent mean
E06000022,2015-2016,PRP rents and charges,,104.8,b. Weekly total charges mean
E06000022,2016-2017,PRP rents and charges,,99.7,a. Weekly rent mean
E06000022,2014-2015,PRP rents and charges,,103.1,b. Weekly total charges mean
E06000022,2013-2014,PRP rents and charges,,99.8,b. Weekly total charges mean
E06000024,2014-2015,PRP rents and charges,,97.3,b. Weekly total charges mean
E06000024,2015-2016,PRP rents and charges,,93.3,a. Weekly rent mean
E06000024,2014-2015,PRP rents and charges,,92.8,a. Weekly rent mean
E06000024,2016-2017,PRP rents and charges,,91.7,a. Weekly rent mean
E06000024,2013-2014,PRP rents and charges,,86.8,a. Weekly rent mean
E06000024,2015-2016,PRP rents and charges,,99.1,b. Weekly total charges mean
E06000024,2016-2017,PRP rents and charges,,96.8,b. Weekly total charges mean
E06000024,2013-2014,PRP rents and charges,,91.6,b. Weekly total charges mean
E06000025,2013-2014,PRP rents and charges,,96,b. Weekly total charges mean
E06000025,2016-2017,PRP rents and charges,,105.4,b. Weekly total charges mean
E06000025,2016-2017,PRP rents and charges,,100.1,a. Weekly rent mean
E06000025,2014-2015,PRP rents and charges,,98.6,a. Weekly rent mean
E06000025,2015-2016,PRP rents and charges,,102.6,a. Weekly rent mean
E06000025,2015-2016,PRP rents and charges,,106.7,b. Weekly total charges mean
E06000025,2014-2015,PRP rents and charges,,102.3,b. Weekly total charges mean
E06000025,2013-2014,PRP rents and charges,,92.3,a. Weekly rent mean
E06000047,2014-2015,PRP rents and charges,,76,a. Weekly rent mean
E06000047,2016-2017,PRP rents and charges,,76.3,b. Weekly total charges mean
E06000047,2015-2016,PRP rents and charges,,74.9,a. Weekly rent mean
E06000047,2015-2016,PRP rents and charges,,77.7,b. Weekly total charges mean
E06000047,2016-2017,PRP rents and charges,,73.5,a. Weekly rent mean
E06000047,2013-2014,PRP rents and charges,,77.2,b. Weekly total charges mean
E06000047,2014-2015,PRP rents and charges,,79.7,b. Weekly total charges mean
E06000047,2013-2014,PRP rents and charges,,73.7,a. Weekly rent mean
E06000049,2014-2015,PRP rents and charges,,90.9,a. Weekly rent mean
E06000049,2014-2015,PRP rents and charges,,95.9,b. Weekly total charges mean
E06000049,2013-2014,PRP rents and charges,,85.6,a. Weekly rent mean
E06000049,2013-2014,PRP rents and charges,,92,b. Weekly total charges mean
E06000049,2016-2017,PRP rents and charges,,88.3,a. Weekly rent mean
E06000049,2015-2016,PRP rents and charges,,90.5,a. Weekly rent mean
E06000049,2015-2016,PRP rents and charges,,94.9,b. Weekly total charges mean
E06000049,2016-2017,PRP rents and charges,,92.7,b. Weekly total charges mean
E06000050,2015-2016,PRP rents and charges,,92.4,a. Weekly rent mean
E06000050,2013-2014,PRP rents and charges,,90.2,a. Weekly rent mean
E06000050,2014-2015,PRP rents and charges,,92.4,a. Weekly rent mean
E06000050,2016-2017,PRP rents and charges,,96.7,b. Weekly total charges mean
E06000050,2013-2014,PRP rents and charges,,95.3,b. Weekly total charges mean
E06000050,2014-2015,PRP rents and charges,,96.8,b. Weekly total charges mean
E06000050,2015-2016,PRP rents and charges,,97,b. Weekly total charges mean
E06000050,2016-2017,PRP rents and charges,,93.3,a. Weekly rent mean
E06000051,2014-2015,PRP rents and charges,,90.6,b. Weekly total charges mean
E06000051,2016-2017,PRP rents and charges,,89.4,a. Weekly rent mean
E06000051,2013-2014,PRP rents and charges,,83.2,a. Weekly rent mean
E06000051,2015-2016,PRP rents and charges,,95.4,b. Weekly total charges mean
E06000051,2016-2017,PRP rents and charges,,93.1,b. Weekly total charges mean
E06000051,2014-2015,PRP rents and charges,,87.1,a. Weekly rent mean
E06000051,2015-2016,PRP rents and charges,,90.5,a. Weekly rent mean
E06000051,2013-2014,PRP rents and charges,,87,b. Weekly total charges mean
E06000052,2013-2014,PRP rents and charges,,89.6,b. Weekly total charges mean
E06000052,2015-2016,PRP rents and charges,,87.7,b. Weekly total charges mean
E06000052,2014-2015,PRP rents and charges,,90.1,b. Weekly total charges mean
E06000052,2015-2016,PRP rents and charges,,83.7,a. Weekly rent mean
E06000052,2016-2017,PRP rents and charges,,85.8,a. Weekly rent mean
E06000052,2014-2015,PRP rents and charges,,85.9,a. Weekly rent mean
E06000052,2016-2017,PRP rents and charges,,90.6,b. Weekly total charges mean
E06000052,2013-2014,PRP rents and charges,,85.3,a. Weekly rent mean
E06000054,2014-2015,PRP rents and charges,,100.4,b. Weekly total charges mean
E06000054,2016-2017,PRP rents and charges,,95.6,a. Weekly rent mean
E06000054,2013-2014,PRP rents and charges,,94.5,a. Weekly rent mean
E06000054,2015-2016,PRP rents and charges,,102.3,b. Weekly total charges mean
E06000054,2015-2016,PRP rents and charges,,97.7,a. Weekly rent mean
E06000054,2016-2017,PRP rents and charges,,100.5,b. Weekly total charges mean
E06000054,2013-2014,PRP rents and charges,,98.9,b. Weekly total charges mean
E06000054,2014-2015,PRP rents and charges,,96,a. Weekly rent mean
E06000055,2013-2014,PRP rents and charges,,89.1,a. Weekly rent mean
E06000055,2016-2017,PRP rents and charges,,92.4,a. Weekly rent mean
E06000055,2015-2016,PRP rents and charges,,94.8,a. Weekly rent mean
E06000055,2016-2017,PRP rents and charges,,101.7,b. Weekly total charges mean
E06000055,2013-2014,PRP rents and charges,,99.9,b. Weekly total charges mean
E06000055,2014-2015,PRP rents and charges,,95.9,a. Weekly rent mean
E06000055,2014-2015,PRP rents and charges,,103.1,b. Weekly total charges mean
E06000055,2015-2016,PRP rents and charges,,104.2,b. Weekly total charges mean
E06000056,2015-2016,PRP rents and charges,,98.5,a. Weekly rent mean
E06000056,2014-2015,PRP rents and charges,,99,a. Weekly rent mean
E06000056,2014-2015,PRP rents and charges,,101,b. Weekly total charges mean
E06000056,2016-2017,PRP rents and charges,,100.5,a. Weekly rent mean
E06000056,2013-2014,PRP rents and charges,,99.6,b. Weekly total charges mean
E06000056,2015-2016,PRP rents and charges,,100,b. Weekly total charges mean
E06000056,2016-2017,PRP rents and charges,,102.7,b. Weekly total charges mean
E06000056,2013-2014,PRP rents and charges,,98.1,a. Weekly rent mean
E07000242,2015-2016,PRP rents and charges,,118.5,a. Weekly rent mean
E07000242,2015-2016,PRP rents and charges,,121.9,b. Weekly total charges mean
E07000242,2014-2015,PRP rents and charges,,107.1,a. Weekly rent mean
E07000242,2013-2014,PRP rents and charges,,101.3,a. Weekly rent mean
E07000242,2016-2017,PRP rents and charges,,114.3,b. Weekly total charges mean
E07000242,2016-2017,PRP rents and charges,,109.7,a. Weekly rent mean
E07000242,2014-2015,PRP rents and charges,,111.1,b. Weekly total charges mean
E07000242,2013-2014,PRP rents and charges,,104.7,b. Weekly total charges mean
E07000243,2015-2016,PRP rents and charges,,124,b. Weekly total charges mean
E07000243,2013-2014,PRP rents and charges,,116.2,b. Weekly total charges mean
E07000243,2014-2015,PRP rents and charges,,111,a. Weekly rent mean
E07000243,2013-2014,PRP rents and charges,,110,a. Weekly rent mean
E07000243,2014-2015,PRP rents and charges,,123.8,b. Weekly total charges mean
E07000243,2015-2016,PRP rents and charges,,111.8,a. Weekly rent mean
E07000243,2016-2017,PRP rents and charges,,108,a. Weekly rent mean
E07000243,2016-2017,PRP rents and charges,,122.8,b. Weekly total charges mean
E08000037,2015-2016,PRP rents and charges,,86.3,b. Weekly total charges mean
E08000037,2014-2015,PRP rents and charges,,76.8,a. Weekly rent mean
E08000037,2013-2014,PRP rents and charges,,81.8,b. Weekly total charges mean
E08000037,2016-2017,PRP rents and charges,,76.1,a. Weekly rent mean
E08000037,2016-2017,PRP rents and charges,,84.1,b. Weekly total charges mean
E08000037,2015-2016,PRP rents and charges,,76.5,a. Weekly rent mean
E08000037,2013-2014,PRP rents and charges,,73.5,a. Weekly rent mean
